spr+ ruk trajanje
199886 1 6
433240 49 4
403812 32 11
406035 47 6
470305 29 7
309690 30 9
30843 1 2
381708 5 6
258584 12 8
390663 2 10
212961 46 1
15205 24 9
279918 43 1
70997 36 11
432807 15 3
161924 16 5
35734 31 2
212072 9 5
287639 46 3
241462 2 7
8138 4 5
240729 32 8
311101 15 1
360009 36 10
198947 33 5
308585 36 4
195561 48 5
394150 5 11
66182 45 1
439739 8 1
217808 39 2
336340 14 10
476132 41 3
38209 37 11
237796 43 2
446116 10 8
131599 10 3
209395 30 11
374357 38 4
118138 29 3
262409 40 4
49817 48 7
366557 34 1
351673 28 11
73827 23 5
488777 31 2
227387 35 3
84362 43 6
14420 16 6
459998 48 10
163056 11 11
361229 32 10
404740 19 5
64695 36 4
150046 19 4
150082 7 9
251628 13 5
443349 7 3
490768 44 8
300837 42 5
223200 48 7
47492 18 4
154723 26 7
225908 11 2
85528 23 10
161467 24 3
317462 33 6
223542 43 3
95283 18 10
103885 47 4
298794 13 5
306986 9 6
490284 44 4
23606 1 6
390222 22 8
54220 40 5
51327 14 1
437229 4 7
234074 28 3
125730 19 10
62767 9 1
471504 49 1
76039 20 5
292402 48 9
208288 48 5
132254 23 5
47962 42 6
283383 31 8
481141 2 9
108107 22 9
248291 44 1
11891 5 9
130248 28 2
51096 40 2
89136 25 9
300027 4 10
197297 36 1
149621 27 10
333118 36 8
48182 13 4
390075 46 5
35308 25 1
165144 17 7
371867 24 5
33229 24 3
389249 29 5
4940 33 11
473770 37 9
497374 46 11
284794 16 9
292841 3 9
37429 34 8
473272 19 4
161910 3 2
235108 43 8
275722 35 2
318816 16 8
331831 49 1
343382 6 6
195822 25 5
489299 28 1
268302 19 3
469990 16 10
425240 9 5
244003 28 11
135587 46 8
377864 41 1
89666 43 2
179230 33 4
287082 36 2
434969 46 7
490584 8 6
191350 49 10
65110 35 1
446121 46 6
45586 3 2
222197 45 1
136566 32 3
315705 32 9
293288 15 11
421939 14 5
232190 27 11
22859 8 1
264043 2 11
237110 26 5
397099 27 3
289584 28 1
61190 6 4
210229 42 2
383615 35 7
91117 37 2
354004 31 10
274275 11 7
289132 22 11
295990 30 5
355720 22 8
308288 26 11
360149 16 1
269039 41 11
175136 27 11
429926 13 11
482019 7 8
201848 25 4
327651 40 9
114089 25 11
407625 1 4
117574 18 5
482032 35 9
450049 16 9
286872 13 1
201311 34 1
38341 12 8
215224 22 2
324568 42 10
408652 49 7
339587 19 2
173966 2 5
53708 49 6
445911 1 11
235557 47 4
6409 4 3
140672 14 8
485795 14 6
223927 37 10
225433 9 3
401789 38 1
486977 5 8
141807 14 3
157907 36 1
67070 21 2
395233 24 2
20373 16 8
158380 27 1
114907 49 8
349757 29 7
260902 2 2
110306 5 7
497165 22 6
15702 5 6
193932 5 9
170743 43 5
388638 1 7
358939 11 4
267163 11 1
277118 20 9
475767 24 11
276814 23 8
414094 12 10
417831 44 3
351608 34 11
329132 49 1
419247 21 11
424819 17 7
27689 16 6
467801 29 8
62258 17 6
60817 45 4
212042 3 8
316923 31 9
410846 46 1
63242 6 8
81409 8 10
35398 34 7
27879 11 3
85049 11 2
444470 27 10
411660 5 8
283807 49 11
58952 19 4
107788 49 6
173199 45 11
149866 16 4
188457 47 2
22672 21 10
283328 27 5
447606 41 10
430379 9 3
31566 28 7
20111 16 5
170987 22 9
327179 10 8
24229 30 3
319544 22 11
16016 48 1
190287 24 7
261499 38 11
393169 3 8
189824 47 8
195577 16 9
113233 2 3
141443 43 4
26174 19 6
124922 19 11
123835 31 10
13704 3 11
22661 43 10
183118 30 3
274934 35 3
87433 22 2
224225 26 8
62695 27 5
89970 34 1
470198 26 4
405819 35 7
156911 22 2
373577 8 2
106123 27 3
109969 36 10
40198 22 8
90518 24 7
317356 41 1
209380 24 5
413200 35 3
334570 45 9
457492 14 2
403769 36 1
26608 42 10
296137 8 1
245742 11 2
407639 9 1
70838 3 9
286990 10 3
226099 24 10
349081 7 3
170353 48 10
215820 24 6
86891 36 3
469969 13 10
449264 4 2
465351 3 4
369076 4 6
421181 45 3
411886 26 9
117197 34 5
300598 41 8
115973 18 11
134599 44 9
411659 1 8
301027 18 5
478496 9 6
407438 3 1
375198 29 7
284492 42 6
483601 20 9
454646 19 5
287925 12 6
403586 33 10
273062 14 9
319465 27 4
484584 10 5
207918 23 5
174198 12 6
267090 27 2
213648 25 3
312541 3 10
467927 30 7
288229 37 3
106220 43 6
119644 11 5
207675 26 2
49158 36 10
90844 37 10
364363 16 3
338753 14 10
56478 25 11
132553 25 1
34100 31 9
87323 4 3
131353 17 9
396908 36 1
102233 15 11
365021 34 11
82395 36 4
385224 26 3
42494 22 2
428543 33 3
423801 11 6
82110 28 2
99365 7 4
392524 27 6
432212 33 5
185573 27 5
30622 38 3
476815 8 6
397452 48 6
475438 13 10
258883 29 11
463802 1 9
286606 9 10
5482 30 8
12244 32 5
142127 10 6
376814 1 9
290093 43 6
423002 7 4
416025 19 10
148551 8 5
467156 40 6
337297 39 3
315090 26 11
250058 1 5
400871 3 3
316940 19 9
380886 14 6
456595 11 10
474962 3 1
397921 9 9
452967 22 4
144548 47 1
285332 5 5
163846 41 8
52205 15 5
405732 41 1
469794 42 4
89718 45 6
32384 9 8
246086 27 4
138420 26 9
423914 41 7
195299 40 4
237042 44 5
423720 17 7
492008 28 3
105341 21 5
99219 29 3
263836 35 10
378999 37 1
66061 14 6
94324 33 9
353985 42 10
481099 43 11
460920 35 8
213194 8 5
468304 46 7
180812 3 7
244333 45 2
466623 6 4
191720 12 2
116224 19 10
153477 14 7
166481 39 10
57748 42 6
294434 7 3
493278 32 11
47223 11 2
137414 38 9
55633 10 7
25499 42 8
462366 4 10
115713 34 4
490465 2 1
166154 1 5
18741 42 4
119852 4 11
273629 21 7
92256 11 6
99482 10 2
254196 24 3
286188 34 11
215657 23 5
114752 6 9
456088 40 11
166952 47 6
124221 49 7
170077 47 4
355923 6 7
433533 36 7
263228 20 10
244898 38 9
265285 30 9
253992 11 11
433556 29 7
74342 23 2
334539 39 6
212590 1 9
89548 3 11
73729 28 10
152563 11 11
454891 47 6
345527 34 4
70725 49 4
427471 27 4
187451 25 2
369272 49 2
204930 37 5
403590 33 7
174497 34 10
28004 40 8
181790 4 2
275981 34 3
343074 3 6
458137 1 11
361326 33 4
13988 20 2
77047 38 6
345305 44 9
305525 10 1
358287 9 4
358394 24 11
383333 32 10
91275 31 10
398241 31 8
217736 12 6
88302 26 6
376964 6 5
248364 44 7
141786 18 11
301999 19 10
372710 9 3
38974 32 6
325337 7 2
210804 19 11
322741 45 5
145786 32 2
209664 18 8
256559 8 7
429747 1 5
84761 26 3
188862 48 5
250835 5 1
238282 30 6
489277 42 10
386827 39 4
303835 10 5
279108 1 3
427064 40 2
281083 11 5
423314 11 3
449763 39 1
285416 26 7
340020 7 7
494676 34 4
280522 23 5
480857 38 11
326671 34 2
476676 3 5
399674 20 5
425451 46 5
448287 22 8
202774 44 4
350669 34 7
201643 23 4
222985 47 6
186068 35 8
41911 32 2
329929 14 8
486592 28 8
237740 26 8
248780 9 5
221599 28 7
318159 48 6
204720 16 2
437152 27 9
441882 15 3
146432 15 10
291461 44 7
325552 7 8
101694 31 1
320951 27 5
188231 17 4
427584 25 11
189533 46 2
165951 28 2
299496 22 8
447457 40 10
303314 17 6
172163 4 1
55111 5 10
182457 25 5
393524 22 2
407688 37 6
335918 26 1
450612 9 9
411322 13 9
268120 32 10
240949 35 9
40760 21 4
261096 21 10
130205 33 3
369726 31 11
476476 26 8
286691 37 1
430780 6 4
303233 40 9
66429 6 2
400332 23 6
272445 20 7
479935 12 6
230253 46 2
99592 21 4
46626 4 3
474248 2 1
415908 30 4
280705 35 7
80997 14 10
172999 47 10
231535 37 6
104938 34 7
194984 21 9
294977 38 2
152564 37 8
74664 15 5
118165 48 1
378624 29 6
292178 44 1
26085 22 6
122545 45 6
302432 35 4
346691 38 6
106427 18 2
110079 16 6
177304 33 8
235357 24 6
302568 33 6
98178 43 9
399710 32 8
117540 45 6
271806 17 1
426419 18 11
37871 2 4
333855 33 10
16805 33 10
99176 22 9
449251 39 2
458504 15 11
229295 7 1
487996 23 4
57306 19 1
280881 44 6
293356 26 1
358945 39 8
118826 13 6
204494 37 6
283480 48 2
56408 36 1
441106 38 10
81983 26 7
167954 39 10
207442 16 9
12936 34 5
248346 23 2
280236 15 4
216889 13 5
2048 16 11
123573 33 7
443531 26 4
215223 20 4
76567 22 10
402066 44 9
483639 38 5
496653 36 5
214884 8 3
460104 41 2
225096 2 5
117028 49 11
422760 33 5
8787 27 7
342059 2 11
96701 45 5
271898 29 1
38670 29 11
268004 44 7
419436 37 6
79110 32 2
303879 46 3
138269 38 4
114188 39 4
34537 37 5
468054 35 1
297864 25 5
137531 48 4
143680 35 8
466873 44 5
122460 16 8
157290 37 6
129537 13 6
425174 37 3
461730 43 2
194817 4 1
23216 41 2
475401 12 6
292539 10 1
418140 27 1
213954 12 11
287411 30 11
263024 30 3
260164 48 9
340560 22 3
110322 27 1
458815 47 4
180498 44 8
262354 40 6
297083 16 11
219260 6 10
477585 19 4
109797 4 8
305059 28 3
31169 9 11
319799 33 11
436776 11 3
244723 5 11
86185 31 5
304299 10 4
381762 46 7
396412 28 4
192318 34 3
153946 19 9
154519 17 5
3728 22 10
217707 48 3
242873 23 10
180781 28 4
443533 39 7
475280 17 7
345529 37 3
62288 46 3
383409 47 8
71010 24 10
12172 34 4
10899 14 9
50993 41 5
205355 4 7
494623 26 1
247599 1 8
480335 41 2
367452 17 6
267687 3 8
16049 2 8
187671 6 9
282761 42 7
190908 14 10
187160 21 7
107988 19 4
152797 43 4
33633 48 11
100538 33 9
274924 15 11
302076 12 11
153422 34 7
361312 46 2
280256 30 5
485692 26 3
375813 13 6
99449 1 2
97349 16 8
154224 2 10
293594 28 1
380655 39 9
205235 26 11
330651 25 8
393467 3 2
478050 2 4
404892 17 11
305551 26 3
153989 18 2
264372 30 4
210574 31 4
480241 34 7
411309 18 7
87048 14 3
255588 12 7
307699 16 9
455521 47 8
40511 34 6
499487 14 11
281606 17 8
70628 47 2
460624 14 5
137907 35 9
312802 23 2
488543 37 9
34041 22 2
107279 42 10
115418 3 10
349015 44 7
258802 9 8
457122 18 2
60310 19 4
409106 44 11
352344 1 7
341968 12 5
308165 30 8
33714 42 8
144308 49 4
13674 18 5
312223 3 6
356569 48 6
255140 30 4
312986 29 10
137309 38 8
11483 18 7
367071 47 11
439227 29 3
52073 45 4
329451 14 9
137712 27 2
119590 41 5
437666 21 11
400722 34 2
487674 38 5
300896 38 5
429310 25 7
261574 19 4
174390 29 10
285054 9 1
94602 37 6
180651 34 6
325320 26 4
190434 12 10
313580 49 7
364282 40 9
206525 16 9
269884 46 11
259290 24 4
77922 4 6
123696 18 7
439458 14 2
344523 38 10
74247 6 5
55996 13 9
114970 39 3
127159 7 3
60390 24 4
431124 42 6
344594 37 9
492429 7 5
249178 13 6
406709 26 9
259102 16 1
348359 8 2
215837 8 4
426916 11 11
221403 32 10
271023 38 11
360542 35 5
358902 5 8
411456 32 10
261497 29 11
68778 14 10
16536 49 3
495902 24 1
197559 4 11
112711 6 9
268770 45 10
423475 33 1
126793 46 5
192570 8 6
209740 31 1
355411 15 8
107197 31 6
292040 6 6
413477 37 5
144000 35 10
413611 23 3
105271 7 11
470243 43 3
12093 24 10
159012 33 9
448372 49 8
194749 38 8
55215 8 9
112505 47 9
454570 3 4
421860 42 1
332715 46 3
298298 29 3
463256 9 3
35796 22 1
337027 35 9
349545 26 5
19298 31 11
397594 16 11
109211 22 9
244854 25 9
342547 1 10
11363 23 2
346890 17 1
43130 41 8
414504 46 7
101548 41 3
376175 12 9
289541 44 11
301827 48 3
225961 48 4
290399 43 3
46889 10 7
180742 29 1
431223 35 10
407919 42 2
292383 13 8
469444 15 3
198799 44 4
99559 15 8
133577 3 11
478583 2 2
146972 24 8
461321 6 8
275205 19 3
250617 31 11
58506 47 10
186710 22 9
494113 46 7
372501 18 1
322250 39 6
485074 10 5
160681 7 3
248677 22 8
153601 38 11
216405 10 7
412570 37 8
170064 7 3
376400 5 6
397478 3 1
459457 19 8
159598 5 5
191178 41 1
496213 28 6
225249 41 7
44152 18 7
427970 19 5
99045 12 7
474059 12 7
138343 9 10
104962 45 3
493044 26 6
364380 22 5
218776 15 11
34022 2 1
99750 49 5
257355 13 2
262860 7 9
374261 16 2
154578 14 10
472372 43 9
238707 33 2
445831 20 5
496393 7 7
202392 24 4
281516 13 6
72733 49 1
130322 39 9
329388 30 3
315087 29 11
112452 46 10
428111 24 9
361333 35 5
128464 7 10
287686 15 3
150097 19 11
472349 45 9
213850 3 10
464819 34 4
397241 7 6
462794 30 8
135784 3 9
33060 3 2
108613 31 11
409475 3 10
456544 30 4
284055 14 2
369865 3 7
382614 8 7
15578 17 10
403718 27 8
380128 35 4
153370 47 5
197330 43 6
379240 12 1
226752 25 7
69823 20 3
9018 33 10
137899 7 1
298220 33 5
471586 47 1
35668 30 3
118056 49 6
183526 40 1
103836 15 10
185648 34 8
315795 11 11
49897 7 9
453067 32 5
489721 6 10
25294 2 6
222387 38 8
277686 14 7
114865 29 11
216604 49 6
29214 49 6
259463 36 9
296704 48 4
168187 23 7
56850 28 4
145141 24 5
246981 19 6
170464 16 6
97055 4 9
63132 7 7
6528 41 4
319467 25 4
197318 26 5
83268 23 8
357557 28 9
164383 37 6
303303 27 10
219444 19 1
453127 32 11
85411 10 7
161891 20 7
158643 14 5
185636 19 9
41621 16 2
1120 20 3
320860 41 3
58320 26 4
288395 31 5
154410 6 2
2490 22 4
108180 25 3
40524 8 9
194848 49 11
495862 47 6
183007 22 2
487009 20 1
75828 9 5
296782 32 11
60281 8 7
173944 49 2
99575 17 1
136166 33 11
207088 48 5
175187 14 11
371610 30 4
177454 26 1
444492 18 11
11407 46 10
350242 9 10
495184 24 4
39082 18 4
251931 14 11
479352 25 4
132027 18 2
104507 3 5
191374 10 9
240267 6 5
390652 19 9
485947 27 6
455264 16 10
45111 41 11
32539 13 5
68703 45 1
250764 36 5
287000 27 10
286556 7 6
36011 37 10
226111 15 10
290030 2 9
307588 34 5
140506 49 3
499384 29 3
360397 31 9
211735 20 8
247895 23 11
12103 13 5
164008 8 7
182421 3 3
281106 7 7
365202 33 6
50608 34 10
419101 12 9
453665 41 11
345820 14 6
410425 2 3
21200 15 5
493441 42 6
165018 28 10
278133 8 2
366538 11 6
127575 46 3
71859 14 11
194589 1 2
357544 47 1
108093 36 4
259890 18 7
94130 33 9
118792 4 11
72338 25 1
50406 38 1
157784 3 3
498627 38 9
416809 45 9
195946 31 9
38418 19 3
339073 19 10
371322 26 4
18420 31 3
114653 33 9
453863 1 11
339647 33 5
488597 34 11
63355 12 3
398028 3 10
197778 21 11
391690 18 7
201592 8 3
373965 31 6
421054 20 9
12946 44 5
413953 21 1
264047 48 11
87172 8 1
191181 40 6
248886 20 6
345686 42 5
495128 36 10
494543 45 5
171496 44 1
268351 7 8
151460 27 9
262709 22 9
304321 39 11
321947 3 11
121557 32 1
172678 37 5
182854 16 11
177476 20 6
109537 44 2
127739 9 7
233753 21 2
216871 47 10
358801 30 7
295314 44 9
172471 14 8
366707 45 2
256453 22 9
91722 32 8
71420 11 4
157123 12 2
474092 44 2
167199 42 10
198337 7 2
168887 8 2
388342 12 7
339587 44 8
229845 14 5
314300 46 7
327655 10 3
219453 2 2
50933 29 1
21815 28 3
461192 32 2
314961 40 4
149661 3 11
485055 45 11
370387 16 7
403387 23 1
83854 34 8
70392 37 9
95789 28 9
225644 3 2
273031 45 5
357830 20 5
23104 27 7
367689 45 2
90864 41 7
137761 39 1
393946 9 9
291474 24 2
74611 17 9
151063 1 6
251608 4 1
445614 1 4
230400 14 4
247493 16 10
254535 30 8
122338 9 2
273564 8 10
295966 16 5
225484 6 6
357078 31 3
309927 2 2
402681 23 2
408813 23 7
201610 36 3
228103 33 5
420858 22 4
479016 46 5
246190 6 4
442551 22 5
9204 26 6
70503 47 1
209500 10 5
111792 44 2
169132 2 10
235266 46 4
49955 14 3
416874 6 3
33043 45 5
37883 38 10
95623 37 2
287965 40 10
382356 39 5
455196 25 10
380338 45 6
438097 38 11
115518 22 7
176335 31 4
326754 14 8
168202 12 9
242859 19 2
412208 6 3
382279 8 1
430992 31 4
356067 13 2
494029 10 8
473863 9 11
425326 36 5
353467 18 7
140142 25 4
334282 33 11
196384 43 4
68098 25 6
281305 24 5
206212 43 10
29713 49 7
56985 11 7
460740 7 1
373726 9 4
171138 9 10
351434 21 5
257633 46 2
462552 12 11
486280 4 9
2919 10 4
50175 39 6
109852 7 4
287175 9 3
345676 47 10
487451 27 5
315477 30 7
199993 47 5
236862 31 5
205768 15 11
352963 13 3
69035 45 3
119287 46 1
487219 17 3
408310 49 9
59319 24 4
418792 7 6
424996 33 2
323000 2 7
124977 27 7
22683 9 7
443269 43 2
358669 23 9
478380 33 8
334562 40 3
482869 24 4
458079 13 8
60345 22 9
336270 24 2
160716 45 9
51184 1 2
255119 29 6
190074 48 3
36708 29 6
377259 13 1
297755 40 2
367207 2 10
482875 4 9
479931 15 1
283981 26 1
309463 47 6
294440 4 5
375399 25 2
70890 34 10
371079 7 4
260604 49 2
156892 28 7
288566 23 5
338325 27 10
458064 41 10
329468 10 2
12717 40 10
377418 23 10
451193 5 4
704 24 8
494723 48 7
468209 39 8
245460 23 10
269610 23 3
433204 17 5
340710 23 7
201338 6 9
29249 45 1
355562 20 1
420261 40 5
237258 26 11
157344 26 3
491547 20 1
34543 29 5
383834 28 7
396772 18 8
75035 15 3
328005 49 11
190895 49 10
272362 35 2
398215 34 8
488600 14 2
45613 13 11
51160 16 1
194099 31 11
57891 2 3
286509 31 11
208383 47 7
205382 33 8
310313 24 1
481507 12 5
421901 33 11
382118 39 3
460721 25 1
463723 49 9
43060 46 6
392678 43 3
407464 17 3
407486 18 6
490203 39 4
41234 26 7
143307 47 11
7129 11 4
443394 17 3
498681 27 6
255193 6 6
454109 25 5
133918 33 4
138660 34 4
112002 3 11
321210 6 2
99178 37 8
280853 49 6
249092 37 1
5527 28 8
479414 30 11
416341 27 9
473126 35 9
314997 19 9
426795 42 6
419800 22 3
8834 47 2
459791 8 7
213234 45 2
249947 36 10
233258 32 8
101645 4 7
352376 40 8
244858 44 6
261704 37 10
439933 24 5
321811 45 6
386489 5 6
341779 10 9
324744 32 7
93591 15 1
153886 42 4
407046 16 3
364763 41 7
429315 39 11
26117 42 5
279327 17 7
111385 22 4
49669 15 10
190872 24 8
43004 7 6
461225 16 4
33235 36 11
454589 4 2
7040 24 10
461205 2 10
237439 6 8
365450 17 11
323748 1 4
207267 27 8
331376 29 1
25961 38 3
59577 46 6
468988 38 9
479018 31 7
189107 45 1
159476 2 1
322826 30 7
458610 38 9
334903 34 8
318019 18 6
302846 37 3
185516 23 1
115715 6 11
261085 49 2
13301 4 2
274449 26 3
159590 39 8
341080 35 6
251274 2 3
461832 40 2
255227 36 6
209052 26 2
26346 33 1
480117 12 11
412614 9 9
347205 46 2
195207 14 7
325803 33 1
357922 35 4
92735 24 8
240595 32 10
128991 22 8
234291 40 9
443194 48 3
129543 27 10
183136 11 9
117330 5 3
163214 28 9
190155 13 9
436991 27 11
351901 30 8
368899 25 2
365951 13 9
433111 33 11
150246 33 9
451122 2 1
333531 19 6
353221 23 11
100565 26 4
343326 21 6
99 30 10
420661 13 6
330489 47 1
178360 4 1
393066 22 3
257372 21 11
452243 37 6
274506 20 4
248771 2 10
443201 15 1
51722 44 2
368932 48 10
236361 4 4
23989 30 6
286355 16 8
206949 26 10
487867 14 9
351746 37 6
71547 35 8
228040 33 7
271815 17 4
324492 32 6
369594 39 3
388711 17 8
420676 18 4
188358 27 11
160050 23 5
402806 31 10
381274 27 4
2024 34 2
170212 6 9
456745 8 3
92071 27 1
277923 8 10
488543 46 3
73159 32 3
136290 29 10
154513 25 1
153354 43 9
199812 49 7
255457 14 11
474907 22 9
60195 34 8
302513 8 9
213364 31 9
110844 8 3
487628 25 2
62467 27 4
460468 18 11
33448 13 5
499176 39 4
56609 17 10
27170 4 11
9169 8 9
209686 19 3
258518 2 7
463309 35 11
268736 30 1
283359 12 3
470578 13 6
353873 24 2
421777 44 11
96336 45 9
45979 23 10
245449 38 8
219504 33 1
467832 33 4
451839 19 3
265943 48 4
2673 13 1
253058 25 1
144496 22 7
383125 18 2
348220 14 4
407780 5 6
77900 46 6
121305 12 1
222518 24 10
123839 24 9
460191 43 1
14593 10 9
467592 28 3
267388 36 3
249338 17 5
451887 13 4
338467 33 6
17603 39 11
346603 35 8
322106 10 3
423724 41 7
291415 28 2
315833 25 8
298166 10 8
189842 41 1
111584 24 6
443748 35 2
482961 47 10
313953 24 5
116009 3 11
372258 46 7
316499 25 9
158782 21 4
398645 43 6
458830 41 9
363694 30 2
259329 7 3
126575 49 8
348867 29 1
113007 9 4
493684 30 8
24425 9 2
32634 37 9
115693 8 1
157345 12 9
123242 29 11
297966 40 4
90767 27 7
495086 30 7
345393 6 6
38292 34 3
466639 27 2
305380 44 4
256099 37 4
313323 37 7
145020 40 9
157143 38 5
132327 28 4
95493 11 2
63092 3 2
189458 3 6
17341 26 1
192620 21 5
473536 30 5
330143 41 6
106532 20 1
423679 43 5
253282 36 11
170687 32 10
18751 9 4
143586 20 6
40880 46 5
297250 24 11
154567 22 4
426064 39 3
432400 29 11
94312 45 9
401590 23 3
494668 36 11
370286 15 1
358331 7 2
494141 42 11
446438 9 4
122593 21 11
186207 3 7
29225 3 9
55390 6 6
219066 36 8
431750 40 4
140127 32 3
176478 26 1
344809 33 3
25152 27 7
254664 2 2
292575 29 5
294571 29 5
172404 2 11
415809 19 11
169578 8 10
326888 46 10
176247 29 1
133780 28 5
320749 29 2
206591 21 11
74232 41 1
462503 38 1
25919 16 2
210381 11 3
245135 8 6
419240 46 4
158281 47 9
259774 25 10
77169 20 4
384076 39 3
156256 39 3
271621 11 5
312556 32 6
62640 27 11
28379 49 2
497635 18 6
311061 46 4
89294 20 8
236009 39 6
346942 5 5
67083 30 7
430493 23 7
470963 6 6
185140 40 9
23218 34 7
132293 26 6
378374 22 10
234904 13 8
100659 49 1
261981 27 8
330750 42 6
441332 1 10
464079 11 1
379976 7 9
471265 49 10
264589 39 5
475171 18 5
336922 26 2
418762 43 6
188684 34 9
418283 23 5
279315 42 2
413799 12 6
482364 46 6
417241 38 6
81020 47 2
362183 17 5
462132 32 9
390813 7 7
395199 27 10
75277 33 11
163370 12 5
294941 33 5
18560 37 3
493865 9 5
202235 24 10
487306 31 11
259096 28 6
68485 41 5
172985 3 9
110526 8 6
380901 49 6
264401 9 2
123916 23 11
198725 1 9
32388 37 3
144549 6 5
52911 41 7
307386 46 4
344573 7 11
45643 24 7
253763 44 4
437791 23 2
179542 17 6
48796 10 9
399106 17 4
97367 42 8
102389 36 5
134036 34 10
443055 1 9
184324 43 11
169475 46 2
363860 22 1
22308 38 1
460751 3 7
257572 17 3
47580 2 2
205708 1 4
95298 3 8
254124 3 4
305089 38 2
204992 22 3
256143 39 11
491010 34 2
284700 23 7
404193 43 8
263554 28 7
291488 37 1
21736 30 10
103530 48 6
150501 33 4
251526 46 10
178430 4 7
145770 18 9
97293 42 10
126479 3 4
214352 3 7
404286 7 5
407301 49 5
430461 32 1
321902 48 9
209188 44 1
79256 2 5
197488 6 1
189014 20 4
11794 33 2
401623 35 9
14510 34 2
403085 3 8
241880 1 1
3473 26 11
46305 33 8
115055 11 4
309745 8 7
313464 11 3
400591 31 7
470311 13 6
201127 8 11
265198 4 10
182544 15 11
103412 36 5
405978 47 2
275349 15 3
495740 32 2
388361 4 9
116981 33 6
284533 47 4
248842 33 6
123704 1 9
465456 2 8
216024 35 6
115719 32 8
421085 2 1
383511 19 4
207720 12 3
349196 13 8
430888 21 5
195349 17 5
80131 49 3
323761 28 5
459058 18 5
17290 22 10
325140 21 2
250537 30 7
236469 32 5
438922 29 2
192926 44 1
394229 2 6
63437 40 10
308169 15 4
366267 48 3
141582 8 11
489623 49 2
161997 30 6
450281 12 6
371020 30 5
235273 46 4
235168 30 9
398010 5 6
287704 4 7
420378 5 2
265184 3 9
146093 2 10
379071 11 8
262530 16 6
68061 10 6
138705 7 9
288989 31 5
211374 23 4
205439 35 3
215143 40 9
419625 46 11
434305 36 10
399963 40 2
213681 26 11
193754 23 5
290011 20 2
280488 30 10
142191 49 5
117638 3 5
292968 33 3
16329 40 3
435737 2 3
499617 45 5
7499 12 7
314277 3 10
185539 27 5
206555 26 11
281678 15 2
109150 35 4
490790 19 6
465468 38 5
343749 16 7
104261 28 10
410863 39 1
58757 37 4
199384 8 7
472960 26 5
434127 8 10
380072 17 10
419006 37 4
118234 12 6
129840 42 1
130079 19 1
75181 31 9
100403 40 1
449800 22 4
229557 10 5
439817 14 8
234463 7 11
234055 37 4
420869 17 10
469245 18 6
401442 15 6
158238 5 8
98016 30 2
80960 44 7
211788 13 7
239648 17 9
480873 42 4
123707 6 8
405925 17 6
177988 36 3
272560 39 11
498436 24 5
314729 30 9
28510 39 6
115380 25 5
339051 44 3
383577 15 6
449787 5 6
57588 21 1
416286 22 7
62667 36 7
413540 18 6
308570 46 11
150002 44 11
102896 39 3
240970 1 4
320996 22 1
251531 2 11
268318 37 9
411267 12 9
197107 30 6
252631 44 6
